path,label
D:\datasets\quickdraw\normal_images\cloud_458.jpg,7
D:\datasets\quickdraw\normal_images\cloud_227.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_126.jpg,13
D:\datasets\quickdraw\normal_images\ladder_426.jpg,14
D:\datasets\quickdraw\normal_images\bush_491.jpg,3
D:\datasets\quickdraw\normal_images\fork_270.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_276.jpg,9
D:\datasets\quickdraw\normal_images\basketball_326.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_316.jpg,13
D:\datasets\quickdraw\normal_images\cloud_246.jpg,7
D:\datasets\quickdraw\normal_images\grass_212.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_106.jpg,12
D:\datasets\quickdraw\normal_images\grass_66.jpg,1
D:\datasets\quickdraw\normal_images\rainbow_412.jpg,11
D:\datasets\quickdraw\normal_images\fork_348.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_336.jpg,9
D:\datasets\quickdraw\normal_images\baseball_217.jpg,5
D:\datasets\quickdraw\normal_images\ladder_355.jpg,14
D:\datasets\quickdraw\normal_images\baseball_494.jpg,5
D:\datasets\quickdraw\normal_images\baseball_244.jpg,5
D:\datasets\quickdraw\normal_images\basketball_343.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_194.jpg,13
D:\datasets\quickdraw\normal_images\nail_216.jpg,8
D:\datasets\quickdraw\normal_images\basketball_360.jpg,10
D:\datasets\quickdraw\normal_images\grass_329.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_164.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_312.jpg,9
D:\datasets\quickdraw\normal_images\fork_80.jpg,4
D:\datasets\quickdraw\normal_images\baseball_27.jpg,5
D:\datasets\quickdraw\normal_images\baseball_126.jpg,5
D:\datasets\quickdraw\normal_images\basketball_76.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_484.jpg,0
D:\datasets\quickdraw\normal_images\cloud_139.jpg,7
D:\datasets\quickdraw\normal_images\bush_498.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_22.jpg,6
D:\datasets\quickdraw\normal_images\cloud_178.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_491.jpg,9
D:\datasets\quickdraw\normal_images\baseball_62.jpg,5
D:\datasets\quickdraw\normal_images\baseball_261.jpg,5
D:\datasets\quickdraw\normal_images\bush_434.jpg,3
D:\datasets\quickdraw\normal_images\grass_426.jpg,1
D:\datasets\quickdraw\normal_images\ladder_409.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_318.jpg,9
D:\datasets\quickdraw\normal_images\grass_62.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_489.jpg,9
D:\datasets\quickdraw\normal_images\ladder_83.jpg,14
D:\datasets\quickdraw\normal_images\cloud_488.jpg,7
D:\datasets\quickdraw\normal_images\baseball_145.jpg,5
D:\datasets\quickdraw\normal_images\bush_102.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_138.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_426.jpg,12
D:\datasets\quickdraw\normal_images\cloud_209.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_136.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_395.jpg,9
D:\datasets\quickdraw\normal_images\mushroom_230.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_33.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_375.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_142.jpg,2
D:\datasets\quickdraw\normal_images\fork_81.jpg,4
D:\datasets\quickdraw\normal_images\squiggle_200.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_410.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_201.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_148.jpg,13
D:\datasets\quickdraw\normal_images\basketball_141.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_190.jpg,11
D:\datasets\quickdraw\normal_images\ladder_182.jpg,14
D:\datasets\quickdraw\normal_images\fork_447.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_365.jpg,9
D:\datasets\quickdraw\normal_images\grass_35.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_48.jpg,0
D:\datasets\quickdraw\normal_images\ladder_86.jpg,14
D:\datasets\quickdraw\normal_images\basketball_176.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_210.jpg,0
D:\datasets\quickdraw\normal_images\fork_48.jpg,4
D:\datasets\quickdraw\normal_images\baseball_269.jpg,5
D:\datasets\quickdraw\normal_images\nail_421.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_268.jpg,0
D:\datasets\quickdraw\normal_images\cloud_40.jpg,7
D:\datasets\quickdraw\normal_images\ladder_453.jpg,14
D:\datasets\quickdraw\normal_images\ladder_101.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_394.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_232.jpg,13
D:\datasets\quickdraw\normal_images\baseball_133.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_123.jpg,13
D:\datasets\quickdraw\normal_images\fork_72.jpg,4
D:\datasets\quickdraw\normal_images\baseball_191.jpg,5
D:\datasets\quickdraw\normal_images\grass_484.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_52.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_374.jpg,12
D:\datasets\quickdraw\normal_images\fork_269.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_321.jpg,12
D:\datasets\quickdraw\normal_images\fork_263.jpg,4
D:\datasets\quickdraw\normal_images\nail_481.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_453.jpg,13
D:\datasets\quickdraw\normal_images\fork_85.jpg,4
D:\datasets\quickdraw\normal_images\grass_119.jpg,1
D:\datasets\quickdraw\normal_images\zigzag_53.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_383.jpg,6
D:\datasets\quickdraw\normal_images\grass_192.jpg,1
D:\datasets\quickdraw\normal_images\fork_379.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_290.jpg,9
D:\datasets\quickdraw\normal_images\ladder_443.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_454.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_279.jpg,11
D:\datasets\quickdraw\normal_images\baseball_284.jpg,5
D:\datasets\quickdraw\normal_images\bush_417.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_410.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_495.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_320.jpg,9
D:\datasets\quickdraw\normal_images\paper clip_41.jpg,9
D:\datasets\quickdraw\normal_images\hurricane_194.jpg,12
D:\datasets\quickdraw\normal_images\hurricane_398.jpg,12
D:\datasets\quickdraw\normal_images\nail_491.jpg,8
D:\datasets\quickdraw\normal_images\grass_76.jpg,1
D:\datasets\quickdraw\normal_images\baseball_143.jpg,5
D:\datasets\quickdraw\normal_images\basketball_468.jpg,10
D:\datasets\quickdraw\normal_images\rainbow_163.jpg,11
D:\datasets\quickdraw\normal_images\nail_473.jpg,8
D:\datasets\quickdraw\normal_images\watermelon_465.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_184.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_496.jpg,11
D:\datasets\quickdraw\normal_images\baseball_473.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_268.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_199.jpg,6
D:\datasets\quickdraw\normal_images\cloud_322.jpg,7
D:\datasets\quickdraw\normal_images\basketball_431.jpg,10
D:\datasets\quickdraw\normal_images\basketball_345.jpg,10
D:\datasets\quickdraw\normal_images\mushroom_340.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_300.jpg,12
D:\datasets\quickdraw\normal_images\paper clip_209.jpg,9
D:\datasets\quickdraw\normal_images\grass_122.jpg,1
D:\datasets\quickdraw\normal_images\bush_206.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_11.jpg,12
D:\datasets\quickdraw\normal_images\bush_302.jpg,3
D:\datasets\quickdraw\normal_images\nail_166.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_257.jpg,13
D:\datasets\quickdraw\normal_images\basketball_320.jpg,10
D:\datasets\quickdraw\normal_images\bush_34.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_229.jpg,2
D:\datasets\quickdraw\normal_images\grass_269.jpg,1
D:\datasets\quickdraw\normal_images\baseball_125.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_160.jpg,2
D:\datasets\quickdraw\normal_images\squiggle_314.jpg,6
D:\datasets\quickdraw\normal_images\hurricane_334.jpg,12
D:\datasets\quickdraw\normal_images\cloud_44.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_429.jpg,11
D:\datasets\quickdraw\normal_images\fork_17.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_117.jpg,12
D:\datasets\quickdraw\normal_images\basketball_158.jpg,10
D:\datasets\quickdraw\normal_images\basketball_167.jpg,10
D:\datasets\quickdraw\normal_images\fork_49.jpg,4
D:\datasets\quickdraw\normal_images\basketball_79.jpg,10
D:\datasets\quickdraw\normal_images\baseball_137.jpg,5
D:\datasets\quickdraw\normal_images\bush_86.jpg,3
D:\datasets\quickdraw\normal_images\baseball_312.jpg,5
D:\datasets\quickdraw\normal_images\bush_192.jpg,3
D:\datasets\quickdraw\normal_images\cloud_120.jpg,7
D:\datasets\quickdraw\normal_images\grass_454.jpg,1
D:\datasets\quickdraw\normal_images\baseball_69.jpg,5
D:\datasets\quickdraw\normal_images\squiggle_82.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_101.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_160.jpg,13
D:\datasets\quickdraw\normal_images\fork_370.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_1.jpg,12
D:\datasets\quickdraw\normal_images\fork_97.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_21.jpg,2
D:\datasets\quickdraw\normal_images\bush_219.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_222.jpg,6
D:\datasets\quickdraw\normal_images\watermelon_95.jpg,0
D:\datasets\quickdraw\normal_images\ladder_208.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_463.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_26.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_409.jpg,11
D:\datasets\quickdraw\normal_images\baseball_144.jpg,5
D:\datasets\quickdraw\normal_images\nail_272.jpg,8
D:\datasets\quickdraw\normal_images\nail_84.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_93.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_58.jpg,2
D:\datasets\quickdraw\normal_images\cloud_226.jpg,7
D:\datasets\quickdraw\normal_images\ladder_189.jpg,14
D:\datasets\quickdraw\normal_images\ladder_264.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_247.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_12.jpg,0
D:\datasets\quickdraw\normal_images\baseball_331.jpg,5
D:\datasets\quickdraw\normal_images\zigzag_490.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_43.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_436.jpg,11
D:\datasets\quickdraw\normal_images\bush_482.jpg,3
D:\datasets\quickdraw\normal_images\basketball_199.jpg,10
D:\datasets\quickdraw\normal_images\ladder_43.jpg,14
D:\datasets\quickdraw\normal_images\rainbow_170.jpg,11
D:\datasets\quickdraw\normal_images\bush_443.jpg,3
D:\datasets\quickdraw\normal_images\hurricane_421.jpg,12
D:\datasets\quickdraw\normal_images\basketball_429.jpg,10
D:\datasets\quickdraw\normal_images\bush_183.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_6.jpg,9
D:\datasets\quickdraw\normal_images\fork_287.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_140.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_225.jpg,0
D:\datasets\quickdraw\normal_images\cloud_181.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_326.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_79.jpg,13
D:\datasets\quickdraw\normal_images\nail_21.jpg,8
D:\datasets\quickdraw\normal_images\fork_254.jpg,4
D:\datasets\quickdraw\normal_images\squiggle_193.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_275.jpg,9
D:\datasets\quickdraw\normal_images\fork_246.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_94.jpg,11
D:\datasets\quickdraw\normal_images\fork_25.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_248.jpg,11
D:\datasets\quickdraw\normal_images\cloud_83.jpg,7
D:\datasets\quickdraw\normal_images\rainbow_433.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_315.jpg,2
D:\datasets\quickdraw\normal_images\bush_146.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_0.jpg,11
D:\datasets\quickdraw\normal_images\basketball_22.jpg,10
D:\datasets\quickdraw\normal_images\cloud_27.jpg,7
D:\datasets\quickdraw\normal_images\fork_276.jpg,4
D:\datasets\quickdraw\normal_images\fork_362.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_101.jpg,11
D:\datasets\quickdraw\normal_images\basketball_460.jpg,10
D:\datasets\quickdraw\normal_images\nail_366.jpg,8
D:\datasets\quickdraw\normal_images\bush_63.jpg,3
D:\datasets\quickdraw\normal_images\fork_62.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_294.jpg,12
D:\datasets\quickdraw\normal_images\watermelon_45.jpg,0
D:\datasets\quickdraw\normal_images\fork_224.jpg,4
D:\datasets\quickdraw\normal_images\ladder_240.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_130.jpg,0
D:\datasets\quickdraw\normal_images\grass_414.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_197.jpg,2
D:\datasets\quickdraw\normal_images\baseball_227.jpg,5
D:\datasets\quickdraw\normal_images\bush_5.jpg,3
D:\datasets\quickdraw\normal_images\rainbow_284.jpg,11
D:\datasets\quickdraw\normal_images\fork_77.jpg,4
D:\datasets\quickdraw\normal_images\rainbow_282.jpg,11
D:\datasets\quickdraw\normal_images\fork_225.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_139.jpg,13
D:\datasets\quickdraw\normal_images\paper clip_461.jpg,9
D:\datasets\quickdraw\normal_images\cloud_372.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_438.jpg,13
D:\datasets\quickdraw\normal_images\squiggle_35.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_400.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_374.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_61.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_216.jpg,2
D:\datasets\quickdraw\normal_images\watermelon_132.jpg,0
D:\datasets\quickdraw\normal_images\baseball_499.jpg,5
D:\datasets\quickdraw\normal_images\ladder_451.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_254.jpg,12
D:\datasets\quickdraw\normal_images\bush_76.jpg,3
D:\datasets\quickdraw\normal_images\mushroom_280.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_60.jpg,2
D:\datasets\quickdraw\normal_images\nail_64.jpg,8
D:\datasets\quickdraw\normal_images\zigzag_147.jpg,13
D:\datasets\quickdraw\normal_images\nail_340.jpg,8
D:\datasets\quickdraw\normal_images\fork_158.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_157.jpg,9
D:\datasets\quickdraw\normal_images\grass_223.jpg,1
D:\datasets\quickdraw\normal_images\mushroom_222.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_366.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_267.jpg,13
D:\datasets\quickdraw\normal_images\ladder_34.jpg,14
D:\datasets\quickdraw\normal_images\cloud_162.jpg,7
D:\datasets\quickdraw\normal_images\bush_155.jpg,3
D:\datasets\quickdraw\normal_images\ladder_432.jpg,14
D:\datasets\quickdraw\normal_images\nail_114.jpg,8
D:\datasets\quickdraw\normal_images\bush_352.jpg,3
D:\datasets\quickdraw\normal_images\nail_311.jpg,8
D:\datasets\quickdraw\normal_images\fork_368.jpg,4
D:\datasets\quickdraw\normal_images\baseball_112.jpg,5
D:\datasets\quickdraw\normal_images\watermelon_228.jpg,0
D:\datasets\quickdraw\normal_images\grass_232.jpg,1
D:\datasets\quickdraw\normal_images\baseball_417.jpg,5
D:\datasets\quickdraw\normal_images\hurricane_249.jpg,12
D:\datasets\quickdraw\normal_images\cloud_392.jpg,7
D:\datasets\quickdraw\normal_images\zigzag_62.jpg,13
D:\datasets\quickdraw\normal_images\basketball_293.jpg,10
D:\datasets\quickdraw\normal_images\fork_150.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_439.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_216.jpg,11
D:\datasets\quickdraw\normal_images\mushroom_411.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_402.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_329.jpg,11
D:\datasets\quickdraw\normal_images\cloud_159.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_178.jpg,9
D:\datasets\quickdraw\normal_images\baseball_181.jpg,5
D:\datasets\quickdraw\normal_images\grass_176.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_108.jpg,0
D:\datasets\quickdraw\normal_images\baseball_43.jpg,5
D:\datasets\quickdraw\normal_images\baseball_90.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_416.jpg,2
D:\datasets\quickdraw\normal_images\basketball_364.jpg,10
D:\datasets\quickdraw\normal_images\bush_436.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_62.jpg,9
D:\datasets\quickdraw\normal_images\ladder_268.jpg,14
D:\datasets\quickdraw\normal_images\basketball_340.jpg,10
D:\datasets\quickdraw\normal_images\zigzag_95.jpg,13
D:\datasets\quickdraw\normal_images\rainbow_293.jpg,11
D:\datasets\quickdraw\normal_images\zigzag_433.jpg,13
D:\datasets\quickdraw\normal_images\hurricane_42.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_371.jpg,6
D:\datasets\quickdraw\normal_images\ladder_110.jpg,14
D:\datasets\quickdraw\normal_images\bush_280.jpg,3
D:\datasets\quickdraw\normal_images\paper clip_391.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_287.jpg,0
D:\datasets\quickdraw\normal_images\zigzag_479.jpg,13
D:\datasets\quickdraw\normal_images\mushroom_431.jpg,2
D:\datasets\quickdraw\normal_images\zigzag_358.jpg,13
D:\datasets\quickdraw\normal_images\cloud_204.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_295.jpg,2
D:\datasets\quickdraw\normal_images\cloud_67.jpg,7
D:\datasets\quickdraw\normal_images\nail_239.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_38.jpg,6
D:\datasets\quickdraw\normal_images\zigzag_157.jpg,13
D:\datasets\quickdraw\normal_images\fork_393.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_421.jpg,9
D:\datasets\quickdraw\normal_images\cloud_308.jpg,7
D:\datasets\quickdraw\normal_images\baseball_180.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_389.jpg,2
D:\datasets\quickdraw\normal_images\nail_18.jpg,8
D:\datasets\quickdraw\normal_images\grass_179.jpg,1
D:\datasets\quickdraw\normal_images\fork_356.jpg,4
D:\datasets\quickdraw\normal_images\fork_378.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_32.jpg,2
D:\datasets\quickdraw\normal_images\cloud_167.jpg,7
D:\datasets\quickdraw\normal_images\fork_221.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_272.jpg,2
D:\datasets\quickdraw\normal_images\grass_98.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_88.jpg,12
D:\datasets\quickdraw\normal_images\basketball_182.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_209.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_79.jpg,0
D:\datasets\quickdraw\normal_images\cloud_84.jpg,7
D:\datasets\quickdraw\normal_images\basketball_425.jpg,10
D:\datasets\quickdraw\normal_images\nail_48.jpg,8
D:\datasets\quickdraw\normal_images\squiggle_213.jpg,6
D:\datasets\quickdraw\normal_images\paper clip_249.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_258.jpg,6
D:\datasets\quickdraw\normal_images\cloud_95.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_440.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_26.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_47.jpg,11
D:\datasets\quickdraw\normal_images\paper clip_460.jpg,9
D:\datasets\quickdraw\normal_images\squiggle_212.jpg,6
D:\datasets\quickdraw\normal_images\rainbow_237.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_4.jpg,0
D:\datasets\quickdraw\normal_images\mushroom_363.jpg,2
D:\datasets\quickdraw\normal_images\grass_330.jpg,1
D:\datasets\quickdraw\normal_images\paper clip_222.jpg,9
D:\datasets\quickdraw\normal_images\ladder_180.jpg,14
D:\datasets\quickdraw\normal_images\zigzag_10.jpg,13
D:\datasets\quickdraw\normal_images\ladder_221.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_284.jpg,2
D:\datasets\quickdraw\normal_images\hurricane_467.jpg,12
D:\datasets\quickdraw\normal_images\ladder_406.jpg,14
D:\datasets\quickdraw\normal_images\fork_410.jpg,4
D:\datasets\quickdraw\normal_images\watermelon_185.jpg,0
D:\datasets\quickdraw\normal_images\cloud_114.jpg,7
D:\datasets\quickdraw\normal_images\watermelon_282.jpg,0
D:\datasets\quickdraw\normal_images\bush_365.jpg,3
D:\datasets\quickdraw\normal_images\bush_139.jpg,3
D:\datasets\quickdraw\normal_images\ladder_99.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_66.jpg,0
D:\datasets\quickdraw\normal_images\grass_320.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_323.jpg,0
D:\datasets\quickdraw\normal_images\ladder_415.jpg,14
D:\datasets\quickdraw\normal_images\fork_56.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_84.jpg,9
D:\datasets\quickdraw\normal_images\grass_405.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_73.jpg,12
D:\datasets\quickdraw\normal_images\bush_412.jpg,3
D:\datasets\quickdraw\normal_images\basketball_42.jpg,10
D:\datasets\quickdraw\normal_images\baseball_141.jpg,5
D:\datasets\quickdraw\normal_images\fork_387.jpg,4
D:\datasets\quickdraw\normal_images\fork_296.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_109.jpg,12
D:\datasets\quickdraw\normal_images\ladder_336.jpg,14
D:\datasets\quickdraw\normal_images\watermelon_377.jpg,0
D:\datasets\quickdraw\normal_images\watermelon_109.jpg,0
D:\datasets\quickdraw\normal_images\nail_275.jpg,8
D:\datasets\quickdraw\normal_images\hurricane_329.jpg,12
D:\datasets\quickdraw\normal_images\squiggle_289.jpg,6
D:\datasets\quickdraw\normal_images\basketball_177.jpg,10
D:\datasets\quickdraw\normal_images\ladder_84.jpg,14
D:\datasets\quickdraw\normal_images\ladder_429.jpg,14
D:\datasets\quickdraw\normal_images\cloud_102.jpg,7
D:\datasets\quickdraw\normal_images\mushroom_20.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_181.jpg,2
D:\datasets\quickdraw\normal_images\bush_250.jpg,3
D:\datasets\quickdraw\normal_images\squiggle_195.jpg,6
D:\datasets\quickdraw\normal_images\mushroom_77.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_187.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_360.jpg,9
D:\datasets\quickdraw\normal_images\watermelon_276.jpg,0
D:\datasets\quickdraw\normal_images\basketball_188.jpg,10
D:\datasets\quickdraw\normal_images\watermelon_171.jpg,0
D:\datasets\quickdraw\normal_images\rainbow_361.jpg,11
D:\datasets\quickdraw\normal_images\cloud_8.jpg,7
D:\datasets\quickdraw\normal_images\hurricane_24.jpg,12
D:\datasets\quickdraw\normal_images\fork_230.jpg,4
D:\datasets\quickdraw\normal_images\grass_282.jpg,1
D:\datasets\quickdraw\normal_images\fork_425.jpg,4
D:\datasets\quickdraw\normal_images\zigzag_385.jpg,13
D:\datasets\quickdraw\normal_images\zigzag_141.jpg,13
D:\datasets\quickdraw\normal_images\bush_179.jpg,3
D:\datasets\quickdraw\normal_images\fork_320.jpg,4
D:\datasets\quickdraw\normal_images\paper clip_228.jpg,9
D:\datasets\quickdraw\normal_images\baseball_432.jpg,5
D:\datasets\quickdraw\normal_images\mushroom_457.jpg,2
D:\datasets\quickdraw\normal_images\ladder_312.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_15.jpg,2
D:\datasets\quickdraw\normal_images\paper clip_152.jpg,9
D:\datasets\quickdraw\normal_images\rainbow_290.jpg,11
D:\datasets\quickdraw\normal_images\rainbow_357.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_373.jpg,0
D:\datasets\quickdraw\normal_images\bush_284.jpg,3
D:\datasets\quickdraw\normal_images\ladder_213.jpg,14
D:\datasets\quickdraw\normal_images\bush_140.jpg,3
D:\datasets\quickdraw\normal_images\ladder_20.jpg,14
D:\datasets\quickdraw\normal_images\ladder_269.jpg,14
D:\datasets\quickdraw\normal_images\mushroom_214.jpg,2
D:\datasets\quickdraw\normal_images\ladder_158.jpg,14
D:\datasets\quickdraw\normal_images\basketball_278.jpg,10
D:\datasets\quickdraw\normal_images\fork_154.jpg,4
D:\datasets\quickdraw\normal_images\cloud_359.jpg,7
D:\datasets\quickdraw\normal_images\fork_376.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_100.jpg,2
D:\datasets\quickdraw\normal_images\fork_265.jpg,4
D:\datasets\quickdraw\normal_images\fork_491.jpg,4
D:\datasets\quickdraw\normal_images\grass_382.jpg,1
D:\datasets\quickdraw\normal_images\fork_124.jpg,4
D:\datasets\quickdraw\normal_images\mushroom_467.jpg,2
D:\datasets\quickdraw\normal_images\rainbow_395.jpg,11
D:\datasets\quickdraw\normal_images\watermelon_258.jpg,0
D:\datasets\quickdraw\normal_images\nail_445.jpg,8
D:\datasets\quickdraw\normal_images\grass_91.jpg,1
D:\datasets\quickdraw\normal_images\watermelon_190.jpg,0
D:\datasets\quickdraw\normal_images\basketball_306.jpg,10
D:\datasets\quickdraw\normal_images\hurricane_303.jpg,12
D:\datasets\quickdraw\normal_images\ladder_350.jpg,14
D:\datasets\quickdraw\normal_images\fork_420.jpg,4
D:\datasets\quickdraw\normal_images\hurricane_199.jpg,12
D:\datasets\quickdraw\normal_images\bush_133.jpg,3
D:\datasets\quickdraw\normal_images\cloud_93.jpg,7
D:\datasets\quickdraw\normal_images\paper clip_390.jpg,9
D:\datasets\quickdraw\normal_images\zigzag_240.jpg,13
D:\datasets\quickdraw\normal_images\watermelon_483.jpg,0
D:\datasets\quickdraw\normal_images\bush_428.jpg,3
D:\datasets\quickdraw\normal_images\baseball_391.jpg,5
D:\datasets\quickdraw\normal_images\grass_88.jpg,1
D:\datasets\quickdraw\normal_images\grass_372.jpg,1
D:\datasets\quickdraw\normal_images\hurricane_209.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_193.jpg,2
D:\datasets\quickdraw\normal_images\mushroom_364.jpg,2
D:\datasets\quickdraw\normal_images\nail_58.jpg,8
D:\datasets\quickdraw\normal_images\ladder_24.jpg,14
D:\datasets\quickdraw\normal_images\hurricane_434.jpg,12
D:\datasets\quickdraw\normal_images\mushroom_245.jpg,2
D:\datasets\quickdraw\normal_images\ladder_209.jpg,14
D:\datasets\quickdraw\normal_images\paper clip_295.jpg,9
D:\datasets\quickdraw\normal_images\basketball_117.jpg,10
D:\datasets\quickdraw\normal_images\bush_275.jpg,3
